"2638_58","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30"
0,2.11329344280188,-0.606744272337413,0.699497280868159,6.20359807655607,-6.60496896220764,3.79296901704256,-4.85717014320181,1.59882717694984,-5.2444901388308,4.99124549796975,-12.650061402159,7.10861301934027,-11.4156946562976,5.53142440893981,-8.73510374559035,8.87263127906507,-11.2273753381113,5.83854051050825,-13.9162693506449,4.36596751989873,-12.3787522958061,6.28898643900335,-9.40862159153254,13.9051195714784,-13.8402317769432,6.44725062506993,-11.8380892841811,9.2917027081979,-9.32091981468646,8.12542771206138,-3.72103929010856,9.82304417545314,-4.64206120664119,13.5733459222161,-0.839913525230046,13.3426572091111,0.968210342519846,16.6966363236302,-4.48305560367813,20.0164362339159,-12.0452493291369,11.933247388142,-15.3722315588824,9.05566138540262,-10.9293254364168,7.14768211431614,-13.0292686381132,5.14373905851609,-7.94720846461275,10.6592952956503,-13.0344798549979,5.34920657845282,-5.54206767597839,7.49076346257837,-9.94172489107089,1.63482293620112,-8.64087546738056,-0.0870607031825531
0,-12.6133333452466,-28.2701554383414,-24.0239528859996,-13.9938184880176,-25.0137747473012,-15.2522384863039,-28.4415704603068,-18.5715813068148,-15.6346161805676,-27.2264946778355,-3.9709049981983,-33.2835786719019,-25.4599271304528,-18.2342029073231,-17.5678490917514,-24.9780011539151,-24.862179202928,-20.0851731026218,-24.9111727759576,-22.1178947065689,-9.18149752244649,-29.7291428028781,-5.70359999922689,-29.2329188478881,-6.0653977237101,-28.4198721249187,-2.7708484372734,-28.9944465971179,-15.8516402879711,-21.0701917406503,-6.20246596930966,-30.9647794494021,-6.87898825695767,-26.6959379491215,-15.6327988859818,-22.4809711227097,-15.0711395697695,-26.3089986716067,-19.018252688362,-20.5358925631354,-29.1096858204228,-4.81495210212101,-24.2531460361374,-17.8154290318126,-28.4251822019075,-6.03145117337743,-33.0236614058533,-4.34013998405157,-27.3913176107316,-9.1811224501491,-27.5157570054069,-14.6146767065071,-29.0618619292141,-13.4557537887003,-32.8665337343371,-4.93060420899304,-30.1625839178522,-9.6211731075012
0,-16.2410783807991,12.694937452418,-13.0222916503541,12.859715066754,-7.18671812593062,19.7570169305119,-24.4824421627033,0.473119270388427,-26.9220889529146,2.55277487653517,2.29545939125068,26.7106821729413,2.12733474672554,27.5993272989837,-21.9655170034299,-5.96598155733614,-1.68991824139699,23.5950009213649,-1.63913764162516,20.3245133808738,-0.0940877306717535,23.1659473977537,0.805599781367799,20.7547448566539,-0.129134622861634,20.2457326580818,-3.22557368261037,20.1745662545505,-20.2724558525552,4.29214772978892,-18.5372325655098,0.693630647425373,-20.3797403869007,3.4088900927222,-13.5721699692939,8.4173405754896,-18.0555237345616,3.7081655282188,-10.6917984869299,8.40054621696011,-12.2182911499016,0.882859141717354,2.65852529678873,9.4513754509547,2.92071604419918,10.0775857510965,5.78021413615202,9.16327509470776,5.76731124946217,6.43389969147364,-1.20542694450551,6.78532780827415,5.81839553263734,6.25729159341179,4.1204237509416,5.96691687366439,6.45850047347834,3.57977073262185
0,20.972589446417,14.4480777121189,26.1919599090314,8.3701792328949,23.359095403145,18.1374487401192,24.9787318027838,17.0496149242374,37.7391037281451,-3.05068992406528,33.0794602621847,-11.3286658975305,35.64177979095,-9.77610272131969,32.8928906422319,-4.81527062471647,31.1510708845486,-9.74992844432764,33.7180660773663,4.50355110124112,29.8331397244325,-4.48410680713424,28.548771064457,-5.0984489770853,28.8442357881382,-4.88732325265715,27.6160561544606,-0.235867443197008,23.4916559783222,-0.0896733248295066,26.6974802351017,5.98548921366105,25.129052821215,1.54504477019231,28.6111725943561,0.994175987018943,28.1299423408424,3.60572153014504,26.2682130144113,2.35335417457268,29.3825493829995,2.51610537043808,25.0012456296629,3.4528648616074,29.1430868897664,2.51020616243986,29.1014373943962,2.08079662175501,27.3771078789037,-0.779121110579908,28.1123969117365,5.57534195826308,27.4372221727959,7.74814821036951,30.4849841530666,0.518635857911223,30.0837357006939,3.00564215592474
0,-19.4730169678934,24.8486840146294,-20.6528054090024,23.9133937482443,-30.1899602081584,6.76646938653788,-11.7675400175357,26.8721491717228,-7.29054958483529,27.4893246746892,-41.0382112865497,3.03506660672602,-37.6630951351817,5.76577532142428,-25.96108616632,25.2850824768052,-33.9933531966203,9.96963800619684,-31.7213797947451,12.701298631543,-29.3351663256056,15.9325134302293,-29.2115126281223,19.0256031479268,-27.2023197920546,19.5866244367514,-29.9861921474181,11.7946890140151,-8.70620039006694,28.0148942346509,-13.289574895808,25.8413338217421,-22.2532404771892,22.3692748681974,-19.8337434314007,24.0269716627072,-16.2730059486154,25.1501096779025,-22.2072195477174,21.3566499777764,-10.9623822923991,25.1195311561286,-10.4594855425135,26.3850714597115,-12.7336365464067,23.1748994577762,-12.2814391659777,23.1023497577041,-5.80146248962301,25.8608388706151,-10.989946253619,21.9870289881742,-12.4264256957188,21.9990698552107,-9.42876171776766,23.239497660193,-9.71601797404592,22.802881071982
0,-3.94626962491447,-20.6163446342051,-11.9099184613181,-13.3074698988576,12.5780855746272,1.89981928932255,-6.32457893770597,-9.61168501257958,-11.8565349178381,-6.19630945908165,-3.58721336400236,15.3884459863388,-2.30142006524382,12.5892829138896,-12.4477434506473,-1.70158915378864,-3.09972494788715,12.4962333620104,0.0468657923067686,7.16685919310446,-2.12807530771447,9.36824492522155,-0.582270081809042,9.24546792412243,2.82936453366702,11.396293008452,0.253211982627893,10.949075123712,-13.6146342885218,-2.1176055735002,-11.0094062399517,2.65086516267085,-11.9060931487084,-2.16674834124513,-7.52815117457572,8.82571677847307,-11.8338434469024,7.4126881637216,-6.5099632928579,6.23064756971102,-4.62801530469973,2.82329241704977,-5.7746328185834,5.53950399287531,-4.56852491094298,1.95107935860883,-4.97883849930244,3.7431983957916,-4.00382694637805,3.54175439813253,-4.97950733521801,2.24671519892124,-4.49825555908388,2.3018687688237,-3.59756863794883,5.65804889605024,-3.43075823133603,2.01273017260088
0,-3.65489880405235,9.78942022867137,-5.26227943428891,14.7494798223235,-10.7132199455432,18.4914434738582,-7.31788425022035,7.13109474316432,-8.90651158627581,10.472589518934,-19.1614775762107,5.93316654487834,-18.1178062279404,5.8186824552651,-9.10716971461413,15.5840626600138,-16.6453861847333,5.33785932964665,-17.7315829221078,5.70484563803175,-14.5190650978825,8.31430647482667,-14.2782447142965,8.37981549705048,-16.7674438577568,7.14759866418019,-17.341729090747,5.30031496571679,-6.20993493885104,13.1689910576252,-4.65456102721848,15.6597581641423,-8.8958467791254,17.1657173675008,-8.96887760572635,20.9649560431144,-6.9162948080879,19.3455090915844,-12.3029165033502,16.0967037219406,-7.73610480573034,14.5772368872827,-13.3915330048796,16.7779615027492,-8.30653809768232,6.47008307314703,-7.89960794001199,6.30006494327503,-7.41015195803314,6.11385531398923,-8.48965594538661,3.45891838172348,-7.55686404033211,2.31106595799615,-7.68730210306533,5.75143071473282,-8.28797008374283,-2.38858947087227
0,-6.12726605952734,14.8294963158957,-7.38695149311956,17.9694906760321,-16.7482435975819,16.6991626340313,-11.6232658271114,6.79918013010212,-11.2005064096365,8.31949774516028,-20.0137525321194,9.29346028066101,-18.2951132084958,9.28629785743504,-11.7570458036455,12.1816764918043,-14.8809579823229,9.17051683964221,-15.2246877668947,7.1399157332033,-16.7633127885856,6.80845088659652,-16.9325350049888,8.31177572627904,-15.5034211859239,8.08355147692706,-16.9320398662196,7.6555568681081,-7.4852808008318,13.9253108909913,-7.18549771381753,16.778353859625,-10.0477426953928,18.4320603384614,-9.24882804914359,18.872654852205,-7.05563149635609,16.9405513739142,-7.88882114705006,15.4293500240303,-6.88089360940132,12.964221136218,-10.3153443804195,13.318951189792,-9.84851069967947,11.8786382575325,-11.4040359197172,8.19946013730905,-2.08435238282847,12.619647990823,-8.00260455992125,9.37250235137796,-6.16136127475882,8.47985776389846,-10.7018795874673,8.54615749421535,-2.96105617294829,12.762335401657
0,15.1986399042421,-13.5291762600682,12.6111874813114,-4.44585893201446,-10.1822364937181,-7.35869364395097,-0.457090354287488,11.0311156759671,-0.110778978548239,15.4083469163481,-19.5983407968214,-1.79961252131321,-19.4288748003876,-1.43175603117503,-1.33703880468092,17.249596902254,-16.7283695383765,-4.35728221643612,-17.4329296036266,-3.83278382527712,-18.5688708555939,0.944142058863089,-19.0478049320147,2.91824586074542,-17.9026743686518,1.2228775477096,-17.2624025013098,-2.90555688100729,1.34481110562253,11.020728769958,1.5832591052107,10.5264908804931,-1.8380527128216,16.3622740776635,-10.3902768001318,16.7439367183383,2.51463758734506,12.8734061167651,-12.0458484503925,-11.746127170271,-14.8551522364762,6.24859226450535,-14.6138528335138,-7.49656373808556,-13.7207680275256,-6.00522645314475,-14.1540407715136,-3.18721550613922,-9.95246703233214,16.0391836437578,-16.1526466601891,11.5736436083314,-13.1364377055924,-3.79827477779079,-13.890645116394,0.26571764461712,-13.8999440191702,-1.45924891180791
0,5.89271662058768,31.2177100785777,9.8228866883641,21.483604838892,29.1722447838495,-3.34001216260926,25.6064453341614,0.259197642467566,42.6914695006837,-3.90167869778497,36.4647289009772,-16.4821875091595,40.1252616449263,-13.1746268618046,36.9540873740244,-6.09016627519755,34.4238956730067,-13.5571665647424,40.0820618394337,0.148429553255163,30.0729112893136,-13.4510525188907,30.2047800965492,-11.7214138079706,32.8608119471625,-9.34782362413269,32.616144488269,0.0320722534092029,29.6440399505477,-8.01614483635404,33.0664466130567,2.96706126511489,30.324490862195,8.27968591979618,32.6529552943738,4.77566698031699,31.6012104965222,7.16954159903065,28.6254257876387,10.7712648887337,34.1005840443842,1.55319368209937,21.1845793852627,6.43394321585703,32.5746777743494,3.0166525700412,32.6565356193019,4.14136633199657,31.1395327520059,-0.449309425836027,27.7015886478599,9.3827183190264,28.7743571861997,10.6115834117373,33.547549024356,0.737430114975932,33.0661973582668,3.7672390281338
